"Order ID","Order Date","Order Quantity","Customer ID","Customer Name","Customer City","Customer Country","Customer Loyalty Card","Product ID","Product Coffee Type","Product Roast Type","Product Size (kg)","Product Unit Price","Product Price per 100g","Product Profit"
"HYR-03455-684","12/19/2021","6","29808-89098-XD","Ira Sjostrom","Erie","United States","No","E-D-1","Excelca","Dark","1","12.15","1.215","1.3365"
"IDU-25793-399","12/4/2020","4","76664-37050-DT","Aurea Corradino","New York City","United States","Yes","E-D-0.2","Excelca","Dark","0.2","3.645","1.8225","0.40095"
"IGK-51227-573","10/26/2019","2","46959-60474-LT","Bob Giannazzi","Fort Lauderdale","United States","No","L-D-0.5","Liberica","Dark","0.5","7.77","1.554","1.0101"
"MQU-86100-929","6/4/2019","4","64418-01720-VW","Homer Dulany","El Paso","United States","Yes","L-L-0.5","Liberica","Light","0.5","9.51","1.902","1.2363"
"IGW-04801-466","5/15/2021","1","29051-27555-GD","Jeno Capey","Erie","United States","Yes","L-D-0.2","Liberica","Dark","0.2","3.885","1.9425","0.50505"
"SHP-17012-870","6/7/2020","1","69529-07533-CV","Corine Drewett","Boynton Beach","United States","Yes","R-M-2.5","Robusta","Medium","2.5","22.885","0.9154","1.3731"
"IHS-71573-008","5/8/2021","6","07972-83134-NM","Silvana Northeast","Sparks","United States","Yes","E-D-0.2","Excelca","Dark","0.2","3.645","1.8225","0.40095"
"WXT-85291-143","9/4/2019","4","81414-81273-DK","Vivyan Ceely","Baltimore","United States","Yes","R-M-0.5","Robusta","Medium","0.5","5.97","1.194","0.3582"
"QNP-18893-547","10/4/2019","5","76930-61689-CH","Elonore Goodings","Salt Lake City","United States","No","R-L-1","Robusta","Light","1","11.95","1.195","0.717"
"DOH-92927-530","2/24/2020","6","12839-56537-TQ","Clement Vasiliev","Garland","United States","Yes","L-L-0.2","Liberica","Light","0.2","4.755","2.3775","0.61815"
"HGJ-82768-173","8/26/2021","4","62741-01322-HU","Terencio O'Moylan","Church End","United Kingdom","No","A-M-1","Arabika","Medium","1","11.25","1.125","1.0125"
"OYH-16533-767","6/13/2020","4","44932-34838-RM","Wyatan Fetherston","New York City","United States","No","E-L-1","Excelca","Light","1","14.85","1.485","1.6335"
"IIZ-24416-212","5/31/2021","6","76060-30540-LB","Baxy Cargen","Seattle","United States","Yes","R-D-0.5","Robusta","Dark","0.5","5.37","1.074","0.3222"
"ILQ-11027-588","3/29/2020","6","76293-30918-DQ","Philipa Petrushanko","Nenagh","Ireland","Yes","E-D-1","Excelca","Dark","1","12.15","1.215","1.3365"
"TFY-52090-386","10/13/2019","2","08613-17327-XT","Lucienne Scargle","Indianapolis","United States","No","E-L-0.5","Excelca","Light","0.5","8.91","1.782","0.9801"
"IOM-51636-823","8/6/2022","3","04609-95151-XH","Devy Bulbrook","Jamaica","United States","No","A-D-1","Arabika","Dark","1","9.95","0.995","0.8955"
"IPP-31994-879","1/21/2022","3","65223-29612-CB","Shaylynn Lobe","Dayton","United States","Yes","E-D-0.5","Excelca","Dark","0.5","7.29","1.458","0.8019"
"QEY-71761-460","11/29/2021","2","35442-75769-PL","Catarina Donn","Dunmanway","Ireland","Yes","R-M-1","Robusta","Medium","1","9.95","0.995","0.597"
"GKQ-82603-910","1/19/2020","5","83737-56117-JE","Ameline Snazle","Montgomery","United States","No","R-L-1","Robusta","Light","1","11.95","1.195","0.717"
"IOB-32673-745","5/28/2021","3","07095-81281-NJ","Rebeka Worg","Dallas","United States","Yes","A-L-0.5","Arabika","Light","0.5","7.77","1.554","0.6993"
"YAU-98893-150","1/15/2022","3","77043-48851-HG","Lewes Danes","Topeka","United States","No","L-M-1","Liberica","Medium","1","14.55","1.455","1.8915"
"XNM-14163-951","12/4/2019","6","78224-60622-KH","Shelli Keynd","Tyler","United States","No","E-L-2.5","Excelca","Light","2.5","34.155","1.3662","3.75705"
"JPB-45297-000","7/1/2022","4","83105-86631-IU","Dell Daveridge","Los Angeles","United States","No","R-L-0.2","Robusta","Light","0.2","3.585","1.7925","0.2151"
"IRX-59256-644","12/8/2021","3","96446-62142-EN","Clayton Kingwell","Rathnew","Ireland","Yes","A-D-0.2","Arabika","Dark","0.2","2.985","1.4925","0.26865"
"DHJ-87461-571","8/23/2020","2","94525-76037-JP","Ethel Ryles","Boise","United States","No","A-M-1","Arabika","Medium","1","11.25","1.125","1.0125"
"UEB-09112-118","1/30/2020","4","82718-93677-XO","Maitilde Boxill","Montgomery","United States","Yes","A-M-0.5","Arabika","Medium","0.5","6.75","1.35","0.6075"
"ORZ-67699-748","2/15/2020","6","44708-78241-DF","Jodee Caldicott","Fort Pierce","United States","No","A-M-2.5","Arabika","Medium","2.5","25.875","1.035","2.32875"
"ISK-42066-094","3/28/2020","3","41505-42181-EF","Sibella Rushbrooke","Sacramento","United States","Yes","E-D-1","Excelca","Dark","1","12.15","1.215","1.3365"
"ISL-11200-600","7/2/2020","6","13654-85265-IL","Rudy Farquharson","Charlesland","Ireland","Yes","A-D-0.2","Arabika","Dark","0.2","2.985","1.4925","0.26865"
"FLR-82914-153","9/9/2021","6","86100-33488-WP","Enriqueta Ixor","Round Rock","United States","No","A-M-2.5","Arabika","Medium","2.5","25.875","1.035","2.32875"
"AMB-93600-000","5/14/2019","1","64435-53100-WM","Tomasina Cotmore","Reston","United States","No","A-L-2.5","Arabika","Light","2.5","29.785","1.1914","2.68065"
"FEP-36895-658","4/8/2019","6","44699-43836-UH","Yuma Skipsey","Charlton","United Kingdom","No","R-L-0.2","Robusta","Light","0.2","3.585","1.7925","0.2151"
"RXW-91413-276","8/15/2020","1","29588-35679-RG","Nicko Corps","Columbia","United States","No","R-M-0.5","Robusta","Medium","0.5","5.97","1.194","0.3582"
"ITA-87418-783","5/22/2020","2","39396-12890-PE","Terence Vanyutin","Migrate","United States","No","R-D-2.5","Robusta","Dark","2.5","20.585","0.8234","1.2351"
"SDB-77492-188","5/5/2022","5","64815-54078-HH","Feliks Babber","Phoenix","United States","Yes","E-L-1","Excelca","Light","1","14.85","1.485","1.6335"
"RZN-65182-395","3/27/2021","6","59572-41990-XY","Kaja Loxton","Miami","United States","No","L-M-1","Liberica","Medium","1","14.55","1.455","1.8915"
"ITR-54735-364","7/26/2020","5","92599-58687-CS","Edin Yantsurev","Camden","United States","Yes","R-D-0.2","Robusta","Dark","0.2","2.685","1.3425","0.1611"
"ITZ-21793-986","6/11/2021","4","67388-17544-XX","Alon Pllu","Navan","Ireland","Yes","E-D-0.2","Excelca","Dark","0.2","3.645","1.8225","0.40095"
"IWL-13117-537","4/29/2020","3","29129-60664-KO","Guenevere Ruggen","San Jose","United States","Yes","R-D-0.2","Robusta","Dark","0.2","2.685","1.3425","0.1611"
"DGL-29648-995","7/16/2021","2","59367-30821-ZQ","Silvio Iorizzi","Spartanburg","United States","Yes","L-M-0.2","Liberica","Medium","0.2","4.365","2.1825","0.56745"
"GPU-65651-504","5/11/2022","2","83947-45528-ET","Leesa Flaonier","Staten Island","United States","No","E-M-2.5","Excelca","Medium","2.5","31.625","1.265","3.47875"
"OJU-34452-896","2/4/2019","1","60799-92593-CX","Abba Pummell","Las Vegas","United States","Yes","E-L-0.5","Excelca","Light","0.5","8.91","1.782","0.9801"
"IZA-61469-812","1/6/2020","4","13561-92774-WP","Ketty Bromehead","New York City","United States","Yes","L-D-2.5","Liberica","Dark","2.5","29.785","1.1914","3.87205"
"ESR-54041-053","5/24/2022","6","59771-90302-OF","Cortney Gibbonson","Seattle","United States","Yes","A-L-0.5","Arabika","Light","0.5","7.77","1.554","0.6993"
"JLJ-81802-619","6/20/2021","6","16880-78077-FB","Terri Farra","Odessa","United States","No","A-L-1","Arabika","Light","1","12.95","1.295","1.1655"
"OGD-10781-526","10/4/2020","6","16880-78077-FB","Terri Farra","Odessa","United States","No","R-L-0.5","Robusta","Light","0.5","7.17","1.434","0.4302"
"JAF-18294-750","9/6/2019","6","73564-98204-EY","Say Risborough","Chattanooga","United States","Yes","R-D-2.5","Robusta","Dark","2.5","20.585","0.8234","1.2351"
"JBE-92943-643","12/29/2020","5","84466-22864-CE","Karl Imorts","Melbourne","United States","No","E-D-2.5","Excelca","Dark","2.5","27.945","1.1178","3.07395"
"JMS-48374-462","11/23/2020","2","49667-96708-JL","Florinda Matusovsky","Albany","United States","Yes","A-D-2.5","Arabika","Dark","2.5","22.885","0.9154","2.05965"
"BNZ-20544-633","10/21/2020","4","31798-95707-NR","Gothart Bamfield","Irving","United States","Yes","L-L-0.5","Liberica","Light","0.5","9.51","1.902","1.2363"
"FUX-85791-078","10/16/2020","2","59122-08794-WT","Waylin Hollingdale","Dayton","United States","Yes","A-M-0.2","Arabika","Medium","0.2","3.375","1.6875","0.30375"
"YXP-20078-116","9/23/2020","1","37238-52421-JJ","Judd De Leek","Grand Rapids","United States","Yes","R-M-0.5","Robusta","Medium","0.5","5.97","1.194","0.3582"
"JNA-21450-177","2/11/2022","3","54798-14109-HC","Odelia Skerme","Oklahoma City","United States","Yes","A-D-1","Arabika","Dark","1","9.95","0.995","0.8955"
"JEH-37276-048","6/30/2021","3","80896-38819-DW","Jany Rudeforth","Tullyallen","Ireland","Yes","A-L-0.5","Arabika","Light","0.5","7.77","1.554","0.6993"
"VYD-28555-589","8/13/2019","6","29814-01459-RC","Ashbey Tomaszewski","Sutton","United Kingdom","Yes","R-L-0.5","Robusta","Light","0.5","7.17","1.434","0.4302"
"JOM-80930-071","11/10/2021","6","54904-18397-UD","Raleigh Lepere","Beaumont","Ireland","No","L-D-1","Liberica","Dark","1","12.95","1.295","1.6835"
"JQT-14347-517","7/26/2019","1","11621-09964-ID","Lorelei Nardoni","Saint Louis","United States","No","R-D-1","Robusta","Dark","1","8.95","0.895","0.537"
"XLD-12920-505","5/1/2019","6","21907-75962-VB","Marty Kidstoun","Harrisburg","United States","Yes","E-L-0.5","Excelca","Light","0.5","8.91","1.782","0.9801"
"UBW-50312-037","2/9/2020","4","69503-12127-YD","Nickey Dimbleby","Dallas","United States","No","A-L-2.5","Arabika","Light","2.5","29.785","1.1914","2.68065"
"QAW-05889-019","12/29/2021","5","68810-07329-EU","Virgil Baumadier","Kansas City","United States","Yes","L-M-0.5","Liberica","Medium","0.5","8.73","1.746","1.1349"
"JSU-23781-256","9/7/2021","1","76499-89100-JQ","Mag Armistead","New Orleans","United States","No","L-D-0.2","Liberica","Dark","0.2","3.885","1.9425","0.50505"
"DHT-93810-053","9/16/2021","5","17005-82030-EA","Shirleen Welds","New Haven","United States","Yes","E-L-1","Excelca","Light","1","14.85","1.485","1.6335"
"JUO-34131-517","2/13/2019","6","07972-83748-JI","Rivy Farington","Corona","United States","Yes","L-D-1","Liberica","Dark","1","12.95","1.295","1.6835"
"JVF-91003-729","10/2/2020","3","98536-88616-FF","Denny O' Ronan","San Angelo","United States","Yes","A-D-2.5","Arabika","Dark","2.5","22.885","0.9154","2.05965"
"JXP-28398-485","6/11/2021","5","23039-93032-FN","Marianna Vedmore","Greensboro","United States","Yes","A-D-2.5","Arabika","Dark","2.5","22.885","0.9154","2.05965"
"WDM-77521-710","10/29/2020","2","86144-10144-CB","Itch Norquoy","Minneapolis","United States","No","A-M-0.5","Arabika","Medium","0.5","6.75","1.35","0.6075"
"EIP-19142-462","9/6/2021","6","60973-72562-DQ","Anson Iddison","Santa Ana","United States","No","E-L-1","Excelca","Light","1","14.85","1.485","1.6335"
"EIP-19142-462","9/6/2021","1","60973-72562-DQ","Anson Iddison","Santa Ana","United States","No","A-L-0.2","Arabika","Light","0.2","3.885","1.9425","0.34965"
"ZZL-76364-387","9/9/2020","4","11263-86515-VU","Randal Longfield","Minneapolis","United States","No","R-L-2.5","Robusta","Light","2.5","27.485","1.0994","1.6491"
"KAW-95195-329","7/4/2020","4","34570-99384-AF","Sharity Wickens","Cavan","Ireland","Yes","R-D-2.5","Robusta","Dark","2.5","20.585","0.8234","1.2351"
"TDJ-20844-787","11/5/2020","5","77876-28498-HI","Xenos Gibbons","San Bernardino","United States","No","A-L-0.5","Arabika","Light","0.5","7.77","1.554","0.6993"
"KBB-52530-416","11/21/2019","2","06488-46303-IZ","Orion Dyott","Salt Lake City","United States","Yes","L-D-2.5","Liberica","Dark","2.5","29.785","1.1914","3.87205"
"KCY-61732-849","3/16/2019","2","11349-55147-SN","Nicolas Aiton","Dungarvan","Ireland","No","L-D-1","Liberica","Dark","1","12.95","1.295","1.6835"
"KGZ-56395-231","12/6/2021","1","22221-71106-JD","Rhona Lequeux","Saint Augustine","United States","No","A-D-0.5","Arabika","Dark","0.5","5.97","1.194","0.5373"
"UDH-24280-432","5/16/2021","4","44865-58249-RY","Neely Broadberrie","Washington","United States","No","L-L-1","Liberica","Light","1","15.85","1.585","2.0605"
"IDQ-20193-502","5/6/2019","2","36021-61205-DF","Rutger Pithcock","Knoxville","United States","Yes","L-M-0.2","Liberica","Medium","0.2","4.365","2.1825","0.56745"
"KHG-33953-115","12/13/2021","3","78226-97287-JI","Koren Ferretti","Balrothery","Ireland","No","L-D-0.5","Liberica","Dark","0.5","7.77","1.554","1.0101"
"DWB-61381-370","4/9/2021","2","11812-00461-KH","Benedetto Gozzett","Dallas","United States","No","L-L-0.2","Liberica","Light","0.2","4.755","2.3775","0.61815"
"KHO-27106-786","10/10/2020","6","01603-43789-TN","Brice Romera","Foxrock","Ireland","Yes","L-D-2.5","Liberica","Dark","2.5","29.785","1.1914","3.87205"
"YPP-27450-525","12/2/2020","3","01932-87052-KO","Leonie Cullrford","Chico","United States","Yes","E-M-0.5","Excelca","Medium","0.5","8.25","1.65","0.9075"
"EFC-39577-424","8/8/2021","5","16046-34805-ZF","Auguste Rizon","Little Rock","United States","Yes","E-M-1","Excelca","Medium","1","13.75","1.375","1.5125"
"LAW-80062-016","2/3/2022","6","34546-70516-LR","Lorin Guerrazzi","Balrothery","Ireland","No","E-M-0.5","Excelca","Medium","0.5","8.25","1.65","0.9075"
"WKL-27981-758","4/8/2022","2","73699-93557-FZ","Felice Miell","New Brunswick","United States","Yes","A-M-2.5","Arabika","Medium","2.5","25.875","1.035","2.32875"
"VRT-39834-265","1/7/2021","3","86686-37462-CK","Hamish Skeech","Valleymount","Ireland","Yes","L-L-1","Liberica","Light","1","15.85","1.585","2.0605"
"QTC-71005-730","9/2/2021","4","14298-02150-KH","Giordano Lorenzin","San Francisco","United States","No","A-L-0.2","Arabika","Light","0.2","3.885","1.9425","0.34965"
"TNX-09857-717","11/4/2021","6","48675-07824-HJ","Harwilll Bishell","Lafayette","United States","Yes","L-M-1","Liberica","Medium","1","14.55","1.455","1.8915"
"JZV-43874-185","8/2/2021","5","18551-80943-YQ","Freeland Missenden","San Diego","United States","Yes","A-M-1","Arabika","Medium","1","11.25","1.125","1.0125"
"ICF-17486-106","1/27/2020","1","19196-09748-DB","Waylan Springall","Alhambra","United States","Yes","L-L-2.5","Liberica","Light","2.5","36.455","1.4582","4.73915"
"BMK-49520-383","12/3/2019","3","72233-08665-IP","Kiri Avramow","Tyler","United States","Yes","R-L-0.2","Robusta","Light","0.2","3.585","1.7925","0.2151"
"HTS-15020-632","8/6/2019","3","53817-13148-RK","Gregg Hawkyens","Lafayette","United States","No","R-M-0.2","Robusta","Medium","0.2","2.985","1.4925","0.1791"
"YLE-18247-749","3/11/2020","3","92227-49331-QR","Reggis Pracy","Dayton","United States","Yes","A-L-0.5","Arabika","Light","0.5","7.77","1.554","0.6993"
"KJJ-12573-591","9/18/2021","1","12997-41076-FQ","Paula Denis","Phoenix","United States","Yes","A-L-2.5","Arabika","Light","2.5","29.785","1.1914","2.68065"
"RGU-43561-950","11/7/2020","5","44220-00348-MB","Broderick McGilvra","Sacramento","United States","Yes","A-L-2.5","Arabika","Light","2.5","29.785","1.1914","2.68065"
"JSN-73975-443","6/27/2022","1","93047-98331-DD","Annabella Danzey","Lincoln","United States","Yes","L-M-0.5","Liberica","Medium","0.5","8.73","1.746","1.1349"
"KIX-93248-135","2/11/2020","1","36605-83052-WB","Violette Hellmore","Little Rock","United States","Yes","A-D-0.5","Arabika","Dark","0.5","5.97","1.194","0.5373"
"CYH-53243-218","12/18/2020","3","88167-57964-PH","Adelice Isabell","Charleston","United States","No","R-M-0.5","Robusta","Medium","0.5","5.97","1.194","0.3582"
"SVD-75407-177","8/23/2021","3","16106-36039-QS","Yulma Dombrell","Little Rock","United States","Yes","E-L-0.5","Excelca","Light","0.5","8.91","1.782","0.9801"
"KMB-95211-174","4/16/2021","4","23941-30203-MO","Lenette Dwerryhouse","Fort Worth","United States","Yes","R-D-2.5","Robusta","Dark","2.5","20.585","0.8234","1.2351"
"JUA-13580-095","4/1/2019","4","55265-75151-AK","Manuel Darrigoe","Longwood","Ireland","Yes","R-L-0.2","Robusta","Light","0.2","3.585","1.7925","0.2151"
"ACY-56225-839","1/28/2021","3","47386-50743-FG","Kynthia Berick","San Francisco","United States","Yes","A-M-2.5","Arabika","Medium","2.5","25.875","1.035","2.32875"
"QBB-07903-622","10/21/2019","5","32622-54551-UC","Minetta Ackrill","Warren","United States","No","R-L-1","Robusta","Light","1","11.95","1.195","0.717"
"KUX-19632-830","7/20/2021","6","55409-07759-YG","Chloette Bernardot","Conroe","United States","Yes","E-D-0.2","Excelca","Dark","0.2","3.645","1.8225","0.40095"
"LCB-02099-995","7/31/2019","6","06757-96251-UH","Gran Sibray","Vancouver","United States","Yes","A-D-0.2","Arabika","Dark","0.2","2.985","1.4925","0.26865"
"IKL-95976-565","12/9/2019","2","53486-73919-BQ","Rod Gowdie","Milwaukee","United States","No","A-M-1","Arabika","Medium","1","11.25","1.125","1.0125"
"XEY-48929-474","1/2/2022","6","21889-94615-WT","Lemuel Rignold","Sacramento","United States","Yes","L-M-2.5","Liberica","Medium","2.5","33.465","1.3386","4.35045"
"SQT-07286-736","12/8/2019","6","87726-16941-QW","Nevsa Fields","Boston","United States","No","A-M-1","Arabika","Medium","1","11.25","1.125","1.0125"
"QDU-45390-361","11/28/2021","1","03677-09134-BC","Chance Rowthorn","Topeka","United States","No","E-M-0.5","Excelca","Medium","0.5","8.25","1.65","0.9075"
"RUJ-30649-712","3/11/2022","2","93224-71517-WV","Orly Ryland","Fargo","United States","Yes","L-L-0.2","Liberica","Light","0.2","4.755","2.3775","0.61815"
"LCU-93317-340","6/17/2019","1","84996-26826-DK","Scarlett Oliffe","Jamaica","United States","Yes","R-D-0.2","Robusta","Dark","0.2","2.685","1.3425","0.1611"
"CXD-74176-600","4/7/2019","4","70624-19112-AO","Chickie Ragless","Caherconlish","Ireland","No","E-L-0.5","Excelca","Light","0.5","8.91","1.782","0.9801"
"ADX-50674-975","2/3/2021","4","58916-61837-QH","Freda Hollows","Buffalo","United States","Yes","A-M-2.5","Arabika","Medium","2.5","25.875","1.035","2.32875"
"LGL-16843-667","5/5/2021","4","82458-87830-JE","Alisha Hulburt","Shreveport","United States","Yes","A-D-0.2","Arabika","Dark","0.2","2.985","1.4925","0.26865"
"PKJ-99134-523","7/7/2021","5","77284-34297-YY","Koralle Heads","Bethlehem","United States","No","R-L-0.5","Robusta","Light","0.5","7.17","1.434","0.4302"
"FZQ-29439-457","2/23/2021","5","50449-80974-BZ","Theo Bowne","Watergrasshill","Ireland","Yes","E-L-0.2","Excelca","Light","0.2","4.455","2.2275","0.49005"
"USN-68115-161","8/10/2021","6","08120-16183-AW","Rasia Jacquemard","Monasterevin","Ireland","No","E-M-0.2","Excelca","Medium","0.2","4.125","2.0625","0.45375"
"IXU-20263-532","11/15/2019","2","68044-89277-ML","Kizzie Warman","Sandyford","Ireland","Yes","L-M-2.5","Liberica","Medium","2.5","33.465","1.3386","4.35045"
"CBT-15092-420","12/17/2019","1","71364-35210-HS","Wain Cholomin","Birmingham","United Kingdom","Yes","L-M-0.5","Liberica","Medium","0.5","8.73","1.746","1.1349"
"PKQ-46841-696","3/18/2020","3","37177-68797-ON","Arleen Braidman","Phoenix","United States","No","R-M-0.5","Robusta","Medium","0.5","5.97","1.194","0.3582"
"XDU-05471-219","6/6/2022","1","60308-06944-GS","Pru Durban","Longford","Ireland","No","R-L-0.5","Robusta","Light","0.5","7.17","1.434","0.4302"
"LIS-96202-702","6/7/2020","4","72028-63343-SU","Annetta Brentnall","East End","United Kingdom","No","L-D-2.5","Liberica","Dark","2.5","29.785","1.1914","3.87205"
"SVU-27222-213","1/11/2021","5","60748-46813-DZ","Sim Pamphilon","Ballylinan","Ireland","No","L-L-0.2","Liberica","Light","0.2","4.755","2.3775","0.61815"
"LPS-39089-432","4/24/2019","5","97655-45555-LI","Baudoin Alldridge","Brooklyn","United States","Yes","R-D-1","Robusta","Dark","1","8.95","0.895","0.537"
"LQG-41416-375","10/19/2021","3","45190-08727-NV","Dyanna Aizikovitz","Leixlip","Ireland","Yes","L-D-1","Liberica","Dark","1","12.95","1.295","1.6835"
"GUU-40666-525","11/24/2021","3","68555-89840-GZ","Morgen Seson","Seattle","United States","No","A-L-0.2","Arabika","Light","0.2","3.885","1.9425","0.34965"
"SCN-51395-066","1/18/2022","4","72164-90254-EJ","Nalani Pirrone","Wilkes Barre","United States","No","L-L-0.5","Liberica","Light","0.5","9.51","1.902","1.2363"
"LTD-96842-834","7/12/2022","6","00246-15080-LE","Francesco Dressel","Toledo","United States","No","L-D-2.5","Liberica","Dark","2.5","29.785","1.1914","3.87205"
"EOL-92666-762","1/11/2020","2","15776-91507-GT","Stan Barribal","Bagenalstown","Ireland","Yes","L-L-0.2","Liberica","Light","0.2","4.755","2.3775","0.61815"
"LWL-68108-794","5/26/2020","3","44494-89923-UW","Dorotea Hollyman","Billings","United States","Yes","A-D-0.5","Arabika","Dark","0.5","5.97","1.194","0.5373"
"ZQI-47236-301","7/25/2019","5","23446-47798-ID","Carmelita Thowes","Rochester","United States","No","L-L-0.5","Liberica","Light","0.5","9.51","1.902","1.2363"
"ZCR-15721-658","5/26/2022","4","28327-84469-ND","Rodolfo Willoway","Tucson","United States","No","A-M-1","Arabika","Medium","1","11.25","1.125","1.0125"
"QEW-47945-682","1/10/2020","5","42466-87067-DT","Alvis Elwin","Minneapolis","United States","No","L-L-0.2","Liberica","Light","0.2","4.755","2.3775","0.61815"
"LXR-09892-726","7/13/2020","2","50924-94200-SQ","Boyce Tarte","Olympia","United States","Yes","R-D-2.5","Robusta","Dark","2.5","20.585","0.8234","1.2351"
"MBM-55936-917","3/12/2019","3","55989-39849-WO","Andrej Havick","Asheville","United States","Yes","L-D-0.5","Liberica","Dark","0.5","7.77","1.554","1.0101"
"MEK-39769-035","6/27/2021","3","15380-76513-PS","Paulo Yea","Ashford","Ireland","No","R-D-2.5","Robusta","Dark","2.5","20.585","0.8234","1.2351"
"TJE-91516-344","9/22/2019","2","49894-06550-OQ","Adolphe Treherne","Farranacoush","Ireland","No","E-M-1","Excelca","Medium","1","13.75","1.375","1.5125"
"MHM-44857-599","9/12/2019","1","26295-44907-DK","Ambrosio Weinmann","Cincinnati","United States","No","L-D-1","Liberica","Dark","1","12.95","1.295","1.6835"
"MIS-54381-047","6/15/2022","5","39276-95489-XV","Nathan Sictornes","Sandyford","Ireland","Yes","A-D-0.5","Arabika","Dark","0.5","5.97","1.194","0.5373"
"MJZ-93232-402","3/20/2022","1","17816-67941-ZS","Laurence Ellingham","Shreveport","United States","Yes","E-D-0.2","Excelca","Dark","0.2","3.645","1.8225","0.40095"
"MOU-74341-266","5/7/2019","4","99358-65399-TC","Joshuah Awdry","Shreveport","United States","No","A-D-0.5","Arabika","Dark","0.5","5.97","1.194","0.5373"
"CUU-92244-729","7/11/2020","3","99735-44927-OL","Julius Mccaull","San Rafael","United States","Yes","E-M-1","Excelca","Medium","1","13.75","1.375","1.5125"
"RTL-16205-161","4/5/2022","1","90440-62727-HI","Alberto Hutchinson","Lawrenceville","United States","Yes","A-M-0.5","Arabika","Medium","0.5","6.75","1.35","0.6075"
"GTS-22482-014","3/24/2022","4","36769-16558-SX","Lamond Gheeraert","Topeka","United States","Yes","L-M-2.5","Liberica","Medium","2.5","33.465","1.3386","4.35045"
"MPV-26985-215","6/23/2019","1","51466-52850-AG","Amity Chatto","Sheffield","United Kingdom","Yes","R-D-0.5","Robusta","Dark","0.5","5.37","1.074","0.3222"
"HTR-21838-286","2/11/2022","2","24669-76297-SF","Heloise Zeal","Seattle","United States","No","A-L-1","Arabika","Light","1","12.95","1.295","1.1655"
"KYG-28296-920","7/2/2020","1","78050-20355-DI","Granger Smallcombe","Kilkenny","Ireland","Yes","E-M-2.5","Excelca","Medium","2.5","31.625","1.265","3.47875"
"NNB-20459-430","7/25/2022","2","79825-17822-UH","Daryn Dibley","Kissimmee","United States","No","L-M-0.2","Liberica","Medium","0.2","4.365","2.1825","0.56745"
"FEK-14025-351","3/19/2021","6","03990-21586-MQ","Gardy Dimitriou","Rochester","United States","Yes","E-L-0.2","Excelca","Light","0.2","4.455","2.2275","0.49005"
"AWH-16980-469","5/11/2020","6","27493-46921-TZ","Fanny Flanagan","Tyler","United States","No","L-M-0.2","Liberica","Medium","0.2","4.365","2.1825","0.56745"
"MSJ-11909-468","11/13/2021","5","07878-45872-CC","Cobby Cromwell","Whittier","United States","No","E-D-2.5","Excelca","Dark","2.5","27.945","1.1178","3.07395"
"EHE-94714-312","6/28/2021","5","27132-68907-RC","Ailey Brash","Flushing","United States","Yes","E-L-0.2","Excelca","Light","0.2","4.455","2.2275","0.49005"
"ZPW-31329-741","6/8/2019","1","27132-68907-RC","Ailey Brash","Flushing","United States","Yes","E-M-0.2","Excelca","Medium","0.2","4.125","2.0625","0.45375"
"ZPW-31329-741","6/8/2019","4","27132-68907-RC","Ailey Brash","Flushing","United States","Yes","E-M-2.5","Excelca","Medium","2.5","31.625","1.265","3.47875"
"UBI-83843-396","10/9/2019","2","58816-74064-TF","Nanny Izhakov","Seaton","United Kingdom","No","R-L-1","Robusta","Light","1","11.95","1.195","0.717"
"MUY-15309-209","12/12/2021","3","97152-03355-IW","Georgena Bentjens","Newbiggin","United Kingdom","No","L-D-1","Liberica","Dark","1","12.95","1.295","1.6835"
"MVB-22135-665","12/2/2021","1","55621-06130-SA","Dottie Rallin","Albany","United States","Yes","A-D-1","Arabika","Dark","1","9.95","0.995","0.8955"
"ISJ-48676-420","10/10/2021","6","93046-67561-AY","Keefer Cake","San Jose","United States","No","L-L-0.5","Liberica","Light","0.5","9.51","1.902","1.2363"
"MIF-17920-768","8/5/2021","6","68946-40750-LK","Morna Hansed","Tr谩 Mh贸r","Ireland","Yes","R-L-0.2","Robusta","Light","0.2","3.585","1.7925","0.2151"
"CPX-19312-088","7/31/2020","6","38387-64959-WW","Franny Kienlein","Coolock","Ireland","Yes","L-M-0.5","Liberica","Medium","0.5","8.73","1.746","1.1349"
"MVV-19034-198","5/31/2020","6","98476-63654-CG","Demetris Micheli","Madison","United States","Yes","E-D-2.5","Excelca","Dark","2.5","27.945","1.1178","3.07395"
"LKE-14821-285","5/3/2020","5","13736-92418-JS","Becky Semkins","Kinnegad","Ireland","Yes","R-M-0.2","Robusta","Medium","0.2","2.985","1.4925","0.1791"
"LRK-97117-150","7/8/2019","6","33000-22405-LO","Sean Lorenzetti","El Paso","United States","No","L-L-1","Liberica","Light","1","15.85","1.585","2.0605"
"NAR-00747-074","10/16/2021","4","23243-92649-RY","Sylas Jennaroy","Aurora","United States","No","L-D-1","Liberica","Dark","1","12.95","1.295","1.6835"
"NEU-86533-016","6/3/2019","6","96544-91644-IT","Gerardo Schonfeld","Alexandria","United States","No","R-D-0.2","Robusta","Dark","0.2","2.685","1.3425","0.1611"
"EMA-63190-618","2/28/2022","1","90993-98984-JK","Uriah Lethbrig","Milwaukee","United States","Yes","E-M-0.2","Excelca","Medium","0.2","4.125","2.0625","0.45375"
